Product_ID,Date,Sales,Revenue,EndOfDayStock,prev_stock
22622,2011-11-28,3,48.86,0,3.0
22622,2011-12-01,12,119.4,1,0.0
22622,2011-12-05,1,11.95,0,1.0
22622,2011-12-07,14,143.3,4,0.0
22622,2011-12-08,4,47.8,0,4.0
22622,2011-12-09,6,71.7,0,0.0
22626,2010-10-14,32,249.9,7,39.0
22626,2010-10-21,5,42.5,0,5.0
22636,2011-02-15,27,209.1,2,5.0
22636,2011-02-17,2,17.0,0,2.0
22636,2011-02-21,4,34.0,0,4.0
22636,2011-02-24,12,91.8,0,12.0
22636,2011-02-25,8,61.2,3,0.0
22636,2011-03-01,3,25.5,0,3.0
22636,2011-03-03,24,183.6,2,0.0
22636,2011-03-07,2,17.0,0,2.0
22636,2011-03-09,7,59.5,0,7.0
22636,2011-03-17,2,17.0,0,2.0
22636,2011-03-18,2,17.0,1,0.0
22636,2011-03-20,1,8.5,0,1.0
22636,2011-03-29,4,34.0,2,0.0
22636,2011-03-30,2,17.0,0,2.0
22636,2011-04-05,4,34.0,0,4.0
22636,2011-04-07,3,25.5,0,3.0
22636,2011-04-11,2,17.0,0,2.0
22636,2011-04-12,12,95.2,2,0.0
22636,2011-04-13,2,17.0,0,2.0
22636,2011-04-14,13,95.2,2,0.0
22636,2011-04-17,2,17.0,0,2.0
22636,2011-04-19,4,34.0,0,4.0
22636,2011-04-21,2,17.0,0,2.0
22636,2011-04-26,4,34.0,1,0.0
22636,2011-05-03,1,8.5,0,1.0
22636,2011-05-08,2,17.0,0,2.0
22636,2011-05-10,2,17.0,0,2.0
22636,2011-05-12,10,78.2,1,0.0
22636,2011-05-13,1,8.5,0,1.0
22636,2011-05-17,5,42.5,0,5.0
22636,2011-05-20,4,34.0,0,4.0
22636,2011-05-25,4,34.0,0,4.0
22636,2011-05-27,2,17.0,1,0.0
22636,2011-05-31,1,8.5,0,1.0
22636,2011-06-17,4,34.0,0,4.0
22636,2011-06-20,16,122.4,4,0.0
22636,2011-06-21,4,34.0,0,4.0
22636,2011-07-01,1,8.5,0,1.0
22636,2011-07-11,3,25.5,0,3.0
22636,2011-07-18,2,17.0,0,2.0
22636,2011-07-20,2,17.0,0,2.0
22636,2011-07-27,2,17.0,0,2.0
22636,2011-08-05,2,17.0,0,2.0
22636,2011-08-07,6,51.0,2,0.0
22636,2011-08-11,2,17.0,0,2.0
22636,2011-08-19,10,78.2,0,10.0
22636,2011-08-24,2,17.0,0,2.0
22636,2011-08-25,2,17.0,1,0.0
22636,2011-08-28,1,8.5,0,1.0
22636,2011-09-13,2,17.0,0,2.0
22636,2011-09-22,4,34.0,0,4.0
22636,2011-09-26,2,17.0,0,2.0
22636,2011-09-29,4,34.0,0,4.0
22636,2011-10-03,4,34.0,0,4.0
22636,2011-10-11,6,51.0,0,6.0
22636,2011-10-12,2,17.0,1,0.0
22636,2011-10-16,1,8.5,0,1.0
22636,2011-10-20,20,156.4,0,20.0
22636,2011-10-28,6,51.0,0,6.0
22636,2011-11-03,6,51.0,0,6.0
22636,2011-11-06,3,25.5,0,3.0
22636,2011-11-07,8,61.2,4,0.0
22636,2011-11-08,4,34.0,0,4.0
22636,2011-11-10,8,61.2,2,0.0
22636,2011-11-11,2,17.0,0,2.0
22636,2011-11-14,1,8.5,0,1.0
22636,2011-11-15,7,59.5,4,0.0
22636,2011-11-16,4,34.0,0,4.0
22636,2011-11-20,4,34.0,0,4.0
22636,2011-11-21,8,68.0,2,0.0
22636,2011-11-22,2,17.0,0,2.0
22636,2011-11-24,2,17.0,0,2.0
22636,2011-11-25,8,61.2,2,0.0
22636,2011-11-28,2,17.0,0,2.0
22636,2011-11-30,2,17.0,0,2.0
22636,2011-12-02,4,34.0,0,4.0
22636,2011-12-06,2,17.0,0,2.0
22636,2011-12-08,6,51.0,0,0.0
22637,2010-06-28,114,247.5,75,189.0
22637,2010-07-07,12,30.6,4,16.0
22655,2011-04-26,2,250.0,0,2.0
22655,2011-05-05,2,250.0,0,2.0
22655,2011-05-26,2,420.0,1,0.0
22655,2011-06-05,1,125.0,0,1.0
22655,2011-06-22,2,250.0,0,2.0
22655,2011-07-03,2,250.0,1,0.0
22655,2011-09-11,1,125.0,0,1.0
22655,2011-09-22,2,250.0,1,0.0
22655,2011-10-23,1,50.0,0,1.0
22655,2011-10-26,2,100.0,1,0.0
22655,2011-11-01,1,125.0,0,1.0
22665,2010-12-08,28,82.6,18,46.0
22665,2010-12-14,31,81.85,10,11.0
22665,2010-12-15,10,29.5,0,10.0
22665,2010-12-20,13,38.35,0,13.0
22665,2011-01-05,7,20.65,0,7.0
22665,2011-01-06,4,11.8,2,0.0
22665,2011-01-11,2,5.9,0,2.0
22665,2011-01-12,2,5.9,1,0.0
22665,2011-01-13,1,2.95,0,1.0
22665,2011-01-16,7,20.65,1,0.0
22665,2011-01-17,1,2.95,0,1.0
22665,2011-01-20,3,8.85,0,3.0
22665,2011-01-25,7,20.65,6,0.0
22665,2011-01-26,6,17.7,0,6.0
22665,2011-01-31,11,32.45,2,0.0
22665,2011-02-01,2,5.9,0,2.0
22665,2011-02-02,13,38.35,8,0.0
22665,2011-02-03,8,23.6,0,8.0
22665,2011-02-08,96,244.8,0,96.0
22665,2011-02-10,6,17.7,0,6.0
22665,2011-02-14,6,17.7,0,6.0
22665,2011-02-20,6,17.7,0,6.0
22665,2011-02-22,13,38.35,0,13.0
22665,2011-02-25,13,38.35,0,13.0
22665,2011-03-03,1,2.95,0,1.0
22665,2011-03-04,9,26.55,4,0.0
22665,2011-03-06,4,11.8,0,4.0
22665,2011-03-07,14,41.3,13,0.0
22665,2011-03-09,13,38.35,0,13.0
22665,2011-03-15,24,61.2,6,0.0
22665,2011-03-16,6,17.7,0,6.0
22665,2011-03-17,7,20.65,6,0.0
22665,2011-03-22,6,17.7,0,6.0
22665,2011-03-24,5,14.75,3,0.0
22665,2011-03-27,3,8.85,0,3.0
22665,2011-03-30,30,78.9,0,30.0
22665,2011-04-03,13,38.35,6,0.0
22665,2011-04-05,6,17.7,0,6.0
22665,2011-04-11,36,96.6,0,36.0
22665,2011-04-12,30,78.9,16,0.0
22665,2011-04-13,16,47.2,0,16.0
22665,2011-04-18,10,29.5,0,10.0
22665,2011-04-26,6,17.7,0,6.0
22665,2011-05-01,24,61.2,0,24.0
22665,2011-05-04,8,23.6,0,8.0
22665,2011-05-05,20,59.0,7,0.0
22665,2011-05-09,7,20.65,0,7.0
22665,2011-05-10,12,35.4,7,0.0
22665,2011-05-16,7,20.65,0,7.0
22665,2011-05-18,126,323.7,7,0.0
22665,2011-05-19,7,20.65,0,7.0
22665,2011-05-22,4,11.8,2,0.0
22665,2011-05-24,2,5.9,0,2.0
22665,2011-05-29,1,2.95,0,1.0
22665,2011-06-07,6,17.7,0,6.0
22665,2011-06-08,3,8.85,1,0.0
22665,2011-06-14,1,2.95,0,1.0
22665,2011-06-20,1,2.95,0,1.0
22665,2011-06-23,9,26.55,3,0.0
22665,2011-06-24,3,8.85,0,3.0
22665,2011-06-27,12,35.4,0,12.0
22665,2011-06-30,7,20.65,6,0.0
22665,2011-07-05,6,17.7,0,6.0
22665,2011-07-07,6,17.7,2,0.0
22665,2011-07-17,2,5.9,0,2.0
22665,2011-07-20,7,20.65,0,7.0
22665,2011-07-21,12,35.4,1,0.0
22665,2011-07-22,1,2.95,0,1.0
22665,2011-07-24,19,56.05,6,0.0
22665,2011-07-25,6,17.7,0,6.0
22665,2011-07-28,5,14.75,1,0.0
22665,2011-08-03,1,2.95,0,1.0
22665,2011-08-08,6,17.7,0,6.0
22665,2011-08-16,1,2.95,0,1.0
22665,2011-08-17,6,17.7,2,0.0
22665,2011-08-18,2,5.9,0,2.0
22665,2011-08-21,7,20.65,1,0.0
22665,2011-08-23,1,2.95,0,1.0
22665,2011-08-28,3,8.85,1,0.0
22665,2011-08-30,1,2.95,0,1.0
22665,2011-09-01,7,20.65,0,7.0
22665,2011-09-05,15,44.25,0,15.0
22665,2011-09-06,12,35.4,2,0.0
22665,2011-09-08,2,5.9,0,2.0
22665,2011-09-11,50,128.3,0,50.0
22665,2011-09-19,6,17.7,0,6.0
22665,2011-09-20,4,11.8,3,0.0
22665,2011-09-21,3,11.69,0,3.0
22665,2011-09-25,3,8.85,0,3.0
22665,2011-10-02,1,2.95,0,1.0
22665,2011-10-04,1,2.95,0,1.0
22665,2011-10-10,1,2.95,0,1.0
22665,2011-10-12,6,17.7,1,0.0
22665,2011-10-17,1,2.95,0,1.0
22665,2011-10-18,12,35.4,2,0.0
22665,2011-10-19,2,5.9,0,2.0
22665,2011-10-21,6,17.7,0,6.0
22665,2011-10-24,1,5.79,0,1.0
22665,2011-10-27,2,5.9,0,2.0
22665,2011-10-30,31,81.85,1,0.0
22665,2011-10-31,1,2.95,0,1.0
22665,2011-11-02,6,17.7,2,0.0
22665,2011-11-03,2,5.9,0,2.0
22665,2011-11-08,1,2.95,0,0.0
22675,2010-11-11,10,12.5,7,17.0
22675,2011-07-19,192,203.52,12,13.0
22675,2011-07-20,12,15.0,0,12.0
22675,2011-08-01,9,11.25,2,0.0
22675,2011-08-04,2,2.5,0,2.0
22675,2011-08-11,24,30.0,0,24.0
22675,2011-08-15,26,32.5,0,26.0
22675,2011-08-17,12,15.0,0,12.0
22675,2011-08-18,2,2.5,1,0.0
22675,2011-08-21,1,1.25,0,1.0
22675,2011-08-24,2,2.5,0,2.0
22675,2011-08-30,12,15.0,0,12.0
22675,2011-09-05,4,5.0,3,0.0
22675,2011-09-06,3,3.75,0,3.0
22675,2011-09-07,12,15.0,1,0.0
22675,2011-09-11,1,1.25,0,1.0
22675,2011-09-12,3,3.75,1,0.0
22675,2011-09-13,1,1.25,0,1.0
22675,2011-10-05,12,15.0,0,12.0
22675,2011-10-17,13,17.46,0,13.0
22675,2011-10-19,20,25.0,2,0.0
22675,2011-10-21,2,2.5,0,2.0
22675,2011-10-25,3,3.75,0,3.0
22675,2011-11-01,12,15.0,0,12.0
22675,2011-11-06,2,2.5,0,2.0
22675,2011-11-11,5,6.25,0,5.0
22675,2011-11-23,12,15.0,0,12.0
22675,2011-11-29,3,3.75,0,3.0
22675,2011-12-02,18,22.5,1,0.0
22675,2011-12-05,1,2.46,0,1.0
22675,2011-12-08,38,47.5,0,0.0
22681,2010-08-29,60,75.0,31,91.0
22681,2010-09-08,10,12.5,3,13.0
22686,2011-06-27,12,15.0,10,22.0
22686,2011-07-05,12,15.0,1,10.0
22686,2011-07-20,1,1.25,0,1.0
22686,2011-08-01,4,5.0,0,4.0
22686,2011-08-10,12,15.0,0,12.0
22686,2011-08-12,96,101.76,0,96.0
22686,2011-08-15,32,40.0,10,0.0
22686,2011-08-21,10,12.5,0,10.0
22686,2011-08-30,24,30.0,1,0.0
22686,2011-09-01,1,1.25,0,1.0
22686,2011-09-13,2,2.5,0,2.0
22686,2011-09-18,12,15.0,0,12.0
22686,2011-09-30,2,2.5,0,2.0
22686,2011-10-03,96,101.76,1,0.0
22686,2011-10-07,1,1.25,0,1.0
22686,2011-10-17,3,3.75,0,3.0
22686,2011-10-26,100,106.76,0,100.0
22686,2011-11-07,2,2.5,0,2.0
22686,2011-11-10,12,15.0,0,12.0
22686,2011-11-11,15,18.75,1,0.0
22686,2011-11-14,1,2.46,0,1.0
22686,2011-11-21,10,12.5,3,0.0
22686,2011-11-23,3,3.75,0,3.0
22686,2011-11-27,1,1.25,0,1.0
22686,2011-12-02,120,126.96,2,0.0
22686,2011-12-08,2,2.5,0,2.0
22690,2011-06-07,200,916.0,71,271.0
22690,2011-06-09,301,1381.95,4,71.0
22690,2011-06-10,4,31.8,0,4.0
22690,2011-06-13,1,7.95,0,1.0
22690,2011-06-14,12,83.4,4,0.0
22690,2011-06-16,4,31.8,0,4.0
22690,2011-06-20,3,23.85,0,3.0
22690,2011-06-21,3,23.85,2,0.0
22690,2011-06-22,2,15.9,0,2.0
22690,2011-06-27,2,15.9,0,2.0
22690,2011-07-05,12,83.4,0,12.0
22690,2011-07-07,10,67.5,1,0.0
22690,2011-07-08,1,7.95,0,1.0
22690,2011-07-11,20,135.0,0,20.0
22690,2011-07-14,3,23.85,2,0.0
22690,2011-07-18,2,15.9,0,2.0
22690,2011-07-25,21,142.95,0,21.0
22690,2011-07-28,10,79.5,0,10.0
22690,2011-07-31,6,47.7,5,0.0
22690,2011-08-01,5,39.75,0,5.0
22690,2011-08-05,12,83.4,0,12.0
22690,2011-08-09,2,15.9,0,2.0
22690,2011-08-11,6,47.7,4,0.0
22690,2011-08-15,4,31.8,0,4.0
22690,2011-08-17,20,160.0,0,20.0
22690,2011-08-22,2,15.9,0,2.0
22690,2011-08-23,2,15.9,1,0.0
22690,2011-09-01,1,8.25,0,1.0
22690,2011-09-04,1,8.25,0,1.0
22690,2011-09-05,5,41.25,3,0.0
22690,2011-09-09,3,24.75,0,3.0
22690,2011-09-12,2,16.5,0,2.0
22690,2011-09-15,232,1094.9,0,232.0
22690,2011-09-20,2,16.5,0,2.0
22690,2011-09-22,4,33.0,2,0.0
22690,2011-09-23,2,16.5,0,2.0
22690,2011-09-30,6,49.5,0,6.0
22690,2011-10-04,3,24.75,0,3.0
22690,2011-10-06,5,41.25,0,5.0
22690,2011-10-09,2,16.5,0,2.0
22690,2011-10-11,14,103.8,10,0.0
22690,2011-10-12,10,70.8,0,10.0
22690,2011-10-13,5,40.65,2,0.0
22690,2011-10-14,2,16.5,0,2.0
22690,2011-10-17,3,32.29,0,3.0
22690,2011-10-18,4,33.0,2,0.0
22690,2011-10-19,2,16.5,0,2.0
22690,2011-10-20,10,70.8,2,0.0
22690,2011-10-23,2,16.5,0,2.0
22690,2011-10-28,2,16.5,0,2.0
22690,2011-11-01,11,79.05,0,11.0
22690,2011-11-02,6,49.5,3,0.0
22690,2011-11-03,3,24.75,0,3.0
22690,2011-11-07,4,33.0,0,4.0
22690,2011-11-08,3,24.75,2,0.0
22690,2011-11-14,2,16.5,0,2.0
22690,2011-11-17,10,70.8,0,10.0
22690,2011-11-20,11,79.05,0,11.0
22690,2011-11-23,6,49.5,0,6.0
22690,2011-11-29,3,24.75,0,3.0
22690,2011-11-30,4,33.0,3,0.0
22690,2011-12-02,3,24.75,0,3.0
22690,2011-12-06,2,16.5,0,2.0
22690,2011-12-07,16,120.3,5,0.0
22690,2011-12-08,5,41.25,0,5.0
22694,2010-08-19,12,25.2,10,22.0
22726,2011-12-01,65,243.75,30,95.0
22726,2011-12-02,25,93.75,5,30.0
22726,2011-12-05,37,179.56,0,37.0
22726,2011-12-07,100,375.0,0,100.0
22726,2011-12-08,35,131.25,16,0.0
22726,2011-12-09,16,60.0,0,16.0
22743,2011-03-10,48,122.4,6,36.0
22743,2011-03-11,6,17.7,0,6.0
22743,2011-03-16,6,17.7,2,0.0
22743,2011-03-17,2,5.9,0,2.0
22743,2011-03-24,6,17.7,0,6.0
22743,2011-03-29,6,17.7,3,0.0
22743,2011-03-30,3,8.85,0,3.0
22743,2011-04-04,6,17.7,0,6.0
22743,2011-04-11,6,17.7,0,6.0
22743,2011-04-14,6,17.7,0,6.0
22743,2011-04-18,9,26.55,6,0.0
22743,2011-05-03,6,17.7,0,6.0
22743,2011-05-06,5,14.75,3,0.0
22743,2011-05-08,3,8.85,0,3.0
22743,2011-05-11,6,17.7,0,6.0
22743,2011-05-17,3,8.85,0,3.0
22743,2011-05-26,12,35.4,0,12.0
22743,2011-06-05,6,17.7,0,6.0
22743,2011-06-13,12,35.4,1,0.0
22743,2011-06-15,1,2.95,0,1.0
22743,2011-06-16,7,20.65,5,0.0
22743,2011-06-21,5,14.75,0,5.0
22743,2011-06-24,9,26.55,6,0.0
22743,2011-06-26,6,17.7,0,6.0
22743,2011-07-03,2,5.9,1,0.0
22743,2011-07-07,1,2.95,0,1.0
22743,2011-07-15,2,5.9,1,0.0
22743,2011-07-17,1,2.95,0,1.0
22743,2011-08-05,18,53.1,0,18.0
22743,2011-08-08,6,17.7,4,0.0
22743,2011-08-14,4,11.8,0,4.0
22743,2011-08-17,7,20.65,6,0.0
22743,2011-08-22,6,17.7,0,6.0
22743,2011-08-28,4,11.8,0,4.0
22743,2011-08-31,6,17.7,3,0.0
22743,2011-09-01,3,8.85,0,3.0
22743,2011-09-13,4,11.8,0,4.0
22743,2011-09-21,4,23.16,0,4.0
22743,2011-09-28,7,20.65,0,7.0
22743,2011-09-29,18,53.1,2,0.0
22743,2011-10-04,2,5.9,0,2.0
22743,2011-10-07,18,53.1,0,18.0
22743,2011-10-13,7,20.65,0,7.0
22743,2011-10-20,3,8.85,0,3.0
22743,2011-10-24,9,29.39,2,0.0
22743,2011-10-25,2,5.9,0,2.0
22743,2011-10-30,9,26.55,1,0.0
22743,2011-10-31,1,5.79,0,1.0
22743,2011-11-04,5,14.75,0,5.0
22743,2011-11-09,8,23.6,0,8.0
22743,2011-11-14,5,28.95,0,5.0
22743,2011-11-15,4,11.8,1,0.0
22743,2011-11-16,1,2.95,0,1.0
22743,2011-11-18,1,2.95,0,1.0
22743,2011-11-23,8,23.6,0,8.0
22743,2011-11-30,6,17.7,0,6.0
22743,2011-12-05,148,116.92,0,148.0
22743,2011-12-07,30,23.7,0,30.0
22743,2011-12-08,38,30.02,0,0.0
22770,2011-10-11,3,44.85,2,5.0
22770,2011-10-16,2,29.9,0,2.0
22770,2011-10-17,2,29.9,1,0.0
22770,2011-10-24,1,14.95,0,1.0
22770,2011-11-07,1,14.95,0,1.0
22770,2011-11-24,2,29.9,0,2.0
22770,2011-12-04,2,29.9,0,2.0
22789,2010-10-17,24,46.8,0,667.0
22795,2010-11-29,18,108.7,2,20.0
22798,2010-10-27,18,53.1,16,34.0
22798,2010-10-29,8,23.6,0,8.0
22827,2010-12-08,4,580.0,2,6.0
22827,2011-01-13,1,165.0,0,1.0
22833,2010-12-07,144,4707.36,127,271.0
22860,2011-04-01,18,29.7,2,20.0
22860,2011-04-04,13,21.45,8,1.0
22860,2011-04-05,8,13.2,0,8.0
22860,2011-04-06,6,9.9,3,0.0
22860,2011-04-10,3,4.95,0,3.0
22860,2011-04-12,6,9.9,0,6.0
22860,2011-04-17,2,3.3,1,0.0
22860,2011-04-21,1,1.65,0,1.0
22860,2011-11-18,6,9.9,0,6.0
22870,2010-11-03,48,93.6,1,38.0
22870,2010-11-21,1,1.95,0,1.0
22870,2011-02-24,8,15.6,0,8.0
22870,2011-03-07,8,15.6,0,8.0
22870,2011-05-04,8,15.6,0,8.0
22870,2011-06-12,2,3.9,1,0.0
22870,2011-06-24,1,1.95,0,1.0
22870,2011-07-28,2,3.9,0,2.0
22870,2011-08-21,2,3.9,1,0.0
22870,2011-09-18,1,1.95,0,1.0
22870,2011-11-02,1,1.95,0,0.0
22879,2011-01-11,28,39.76,0,28.0
22879,2011-03-21,2,3.9,0,2.0
22879,2011-08-28,2,3.9,0,2.0
22879,2011-09-29,2,3.9,0,0.0
22880,2010-10-25,8,17.36,4,0.0
22880,2011-01-11,28,39.76,19,47.0
22880,2011-09-29,4,7.8,2,6.0
22880,2011-11-15,2,3.9,0,1.0
22889,2010-12-14,96,72.0,69,165.0
22889,2011-01-11,36,61.08,33,69.0
22911,2011-01-14,14,41.3,11,25.0
22911,2011-01-21,6,17.7,5,11.0
22911,2011-01-27,12,35.4,0,12.0
22911,2011-01-28,6,17.7,3,0.0
22911,2011-02-08,3,8.85,0,3.0
22911,2011-02-16,6,17.7,0,6.0
22911,2011-02-18,12,35.4,0,12.0
22911,2011-02-24,12,35.4,6,0.0
22911,2011-03-04,6,17.7,0,6.0
22911,2011-03-09,4,11.8,0,4.0
22911,2011-03-18,6,17.7,0,6.0
22911,2011-04-03,3,8.85,0,3.0
22911,2011-04-15,6,17.7,0,6.0
22911,2011-04-26,10,29.5,0,10.0
22911,2011-05-10,2,5.9,0,2.0
22911,2011-05-19,6,17.7,0,6.0
22911,2011-06-15,52,137.4,0,52.0
22911,2011-07-08,12,35.4,0,12.0
22911,2011-07-15,6,17.7,0,6.0
22911,2011-09-08,2,5.9,0,2.0
22911,2011-09-15,2,5.9,0,2.0
22911,2011-09-19,6,17.7,0,6.0
22911,2011-09-25,12,35.4,3,0.0
22911,2011-10-05,3,8.85,0,3.0
22911,2011-10-12,1,2.95,0,1.0
22911,2011-10-17,1,5.79,0,1.0
22911,2011-10-28,3,8.85,0,3.0
22911,2011-11-01,2,5.9,1,0.0
22911,2011-11-03,1,2.95,0,1.0
22911,2011-11-06,2,5.9,1,0.0
22911,2011-11-07,1,2.95,0,1.0
22911,2011-11-13,3,8.85,2,0.0
22911,2011-11-14,2,5.9,0,2.0
22911,2011-11-17,81,206.95,0,81.0
22911,2011-11-20,1,2.95,0,1.0
22911,2011-11-21,6,17.7,1,0.0
22911,2011-11-25,1,2.95,0,1.0
22911,2011-12-05,6,17.7,0,6.0
22928,2011-08-15,2,11.9,1,3.0
22928,2011-08-22,1,5.95,0,1.0
22928,2011-09-08,2,11.9,0,2.0
22928,2011-09-22,2,11.9,0,2.0
22928,2011-09-29,2,11.9,0,2.0
22928,2011-10-04,6,35.7,1,0.0
22928,2011-10-10,1,5.95,0,1.0
22928,2011-10-14,4,23.8,2,0.0
22928,2011-10-16,2,11.9,0,2.0
22928,2011-10-19,4,23.8,0,4.0
22928,2011-10-20,2,11.9,1,0.0
22928,2011-10-24,1,12.46,0,1.0
22928,2011-10-25,2,11.9,1,0.0
22928,2011-10-27,1,5.95,0,1.0
22928,2011-10-28,10,59.5,2,0.0
22928,2011-10-30,2,11.9,0,2.0
22928,2011-11-03,1,5.95,0,1.0
22928,2011-11-14,7,61.18,0,7.0
22928,2011-11-17,7,41.65,1,0.0
22928,2011-11-18,1,5.95,0,1.0
22928,2011-11-23,5,42.77,0,5.0
22928,2011-11-24,5,29.75,3,0.0
22928,2011-11-28,3,37.38,0,3.0
22928,2011-12-05,2,24.92,0,2.0
22928,2011-12-07,2,11.9,0,2.0
22928,2011-12-08,1,5.95,0,0.0
22934,2011-01-31,48,122.4,17,65.0
22934,2011-02-02,6,17.7,3,9.0
22934,2011-02-08,6,17.7,2,1.0
22934,2011-02-10,2,5.9,0,2.0
22934,2011-02-11,6,17.7,4,0.0
22934,2011-02-13,4,11.8,0,4.0
22934,2011-02-14,15,44.25,7,0.0
22934,2011-02-15,7,20.65,0,7.0
22934,2011-02-17,6,17.7,3,0.0
22934,2011-02-20,3,8.85,0,3.0
22934,2011-02-22,2,5.9,0,2.0
22934,2011-03-02,12,35.4,0,12.0
22934,2011-03-08,6,17.7,0,6.0
22934,2011-03-09,7,20.65,1,0.0
22934,2011-03-16,1,2.95,0,1.0
22934,2011-03-18,6,17.7,2,0.0
22934,2011-03-21,2,5.9,0,2.0
22934,2011-03-24,6,17.7,0,6.0
22934,2011-03-31,48,122.4,0,48.0
22934,2011-04-13,9,26.55,0,9.0
22934,2011-04-15,2,5.9,0,2.0
22934,2011-05-12,48,122.4,0,48.0
22934,2011-05-16,12,35.4,3,0.0
22934,2011-05-22,3,8.85,0,3.0
22934,2011-06-16,6,17.7,1,0.0
22934,2011-09-18,1,2.95,0,1.0
22934,2011-09-27,6,17.7,1,0.0
22934,2011-10-25,1,2.95,0,1.0
22945,2010-12-01,48,40.8,35,83.0
22945,2010-12-03,84,71.4,0,84.0
22945,2010-12-05,24,20.4,12,0.0
22945,2010-12-06,12,10.2,0,12.0
22945,2010-12-09,60,51.0,0,60.0
22945,2010-12-12,18,15.3,6,0.0
22945,2010-12-15,6,5.1,0,6.0
22945,2011-02-23,12,10.2,6,0.0
22945,2011-03-18,6,5.1,0,6.0
22945,2011-07-28,144,103.68,0,144.0
22945,2011-08-04,144,103.68,0,144.0
22945,2011-08-11,144,103.68,0,144.0
22945,2011-08-12,48,40.8,4,0.0
22945,2011-08-21,4,3.4,0,4.0
22945,2011-08-31,144,103.68,0,144.0
22945,2011-09-05,144,103.68,0,144.0
22945,2011-09-11,24,20.4,0,24.0
22945,2011-09-15,12,10.2,0,12.0
22945,2011-09-22,24,20.4,0,24.0
22945,2011-09-23,144,103.68,12,0.0
22945,2011-09-25,12,10.2,0,12.0
22945,2011-09-26,30,31.2,24,0.0
22945,2011-09-27,24,20.4,0,24.0
22945,2011-09-28,108,91.8,12,0.0
22945,2011-09-29,12,10.2,0,12.0
22945,2011-10-03,54,63.0,24,0.0
22945,2011-10-04,24,20.4,0,24.0
22945,2011-10-05,90,76.5,24,0.0
22945,2011-10-06,24,20.4,0,24.0
22945,2011-10-10,16,13.6,12,0.0
22945,2011-10-11,12,10.2,0,12.0
22945,2011-10-16,24,20.4,0,24.0
22945,2011-10-18,36,30.6,0,36.0
22945,2011-10-21,36,30.6,0,36.0
22945,2011-10-24,36,30.6,0,36.0
22945,2011-10-27,30,25.5,0,30.0
22945,2011-10-30,36,30.6,0,36.0
22945,2011-10-31,48,52.2,24,0.0
22945,2011-11-01,24,20.4,0,24.0
22945,2011-11-02,84,71.4,24,0.0
22945,2011-11-03,24,20.4,0,24.0
22945,2011-11-06,150,127.5,0,150.0
22945,2011-11-09,12,10.2,0,12.0
22945,2011-11-11,48,40.8,36,0.0
22945,2011-11-14,36,47.7,0,36.0
22945,2011-11-15,54,45.9,12,0.0
22945,2011-11-16,12,10.2,0,12.0
22945,2011-11-18,12,10.2,0,12.0
22945,2011-11-22,60,51.0,0,60.0
22945,2011-11-24,78,66.3,0,78.0
22945,2011-11-29,46,39.1,0,46.0
22945,2011-12-02,12,10.2,0,12.0
22945,2011-12-05,6,10.8,0,0.0
22947,2011-11-02,29,230.55,28,57.0
22947,2011-11-03,21,166.95,7,28.0
22947,2011-11-06,19,151.05,0,19.0
22947,2011-11-08,12,95.4,0,12.0
22947,2011-11-10,24,190.8,0,24.0
22947,2011-11-11,19,151.05,7,0.0
22947,2011-11-13,7,55.65,0,7.0
22947,2011-11-14,63,500.85,18,0.0
22947,2011-11-15,18,143.1,0,18.0
22947,2011-11-17,24,190.8,0,24.0
22947,2011-11-18,15,119.25,1,0.0
22947,2011-11-20,1,7.95,0,1.0
22947,2011-11-21,18,143.1,2,0.0
22947,2011-11-22,2,15.9,0,2.0
22947,2011-11-23,7,55.65,5,0.0
22947,2011-11-29,5,39.75,0,5.0
22950,2011-07-31,480,696.0,286,766.0
22950,2011-08-04,288,360.0,24,274.0
22950,2011-08-08,24,34.8,0,24.0
22950,2011-08-17,12,17.4,0,12.0
22950,2011-08-18,288,360.0,12,0.0
22950,2011-08-19,12,17.4,0,12.0
22950,2011-08-22,12,17.4,0,12.0
22950,2011-08-24,36,52.2,0,36.0
22950,2011-08-31,36,52.2,0,36.0
22950,2011-09-01,432,540.0,14,0.0
22950,2011-09-02,14,20.3,0,14.0
22950,2011-09-05,216,284.4,0,216.0
22950,2011-09-06,161,204.65,6,0.0
22950,2011-09-08,6,8.7,0,6.0
22950,2011-09-09,60,87.0,24,0.0
22950,2011-09-11,24,34.8,0,24.0
22950,2011-09-13,300,377.4,0,300.0
22950,2011-09-15,216,284.4,0,216.0
22950,2011-09-16,72,104.4,6,0.0
22950,2011-09-18,6,8.7,0,6.0
22950,2011-09-20,324,469.8,0,324.0
22950,2011-09-22,72,99.6,0,72.0
22950,2011-09-23,117,169.65,40,0.0
22950,2011-09-25,40,58.0,0,40.0
22950,2011-09-27,48,69.6,0,48.0
22950,2011-09-28,38,55.1,36,0.0
22950,2011-09-29,36,52.2,0,36.0
22950,2011-10-03,60,87.0,59,0.0
22950,2011-10-04,59,85.55,0,59.0
22950,2011-10-05,108,156.6,100,0.0
22950,2011-10-06,100,145.0,0,100.0
22950,2011-10-09,74,107.3,0,74.0
22950,2011-10-11,145,181.45,0,145.0
22950,2011-10-13,36,52.2,0,36.0
22950,2011-10-17,89,129.05,0,89.0
22950,2011-10-19,24,34.8,0,24.0
